name,product_code,brand,category,subcategory,family,reviews,rating,url_image,internet_price,normal_price,seller,url_product,price_diff_%,relation_batch,clarity_flag_batch,suggested_description_batch
Plato Fondo Hamptons Melamine 28cm Turquesa Basement Home,883157807,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157807_1/w=800,h=800,fit=pad",21.89,44.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157807/Plato-Fondo-Hamptons-Melamine-28cm-Turquesa-Basement-Home/883157807,51.24721603563474,True,no,Descripción adecuada
Top De Bikini Mujer Sybilla,883173959,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173959_1/w=800,h=800,fit=pad",14.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173942/Top-De-Bikini-Mujer-Sybilla/883173959,62.656641604010034,True,no,Descripción adecuada
Traje De Baño Niña Gabbys Dollhouse,883223340,LA CASA DE GABBY,Niños y Juguetería,Moda Infantil,Ropa de niñas,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883223340_1/w=800,h=800,fit=pad",24.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883223337/Traje-De-Bano-Nina-Gabbys-Dollhouse/883223340,50.12024048096192,True,no,Descripción adecuada
Hawaianas Mujer Sybilla slide3,883210692,SYBILLA,Calzado y zapatillas,Zapatos,Zapatos Mujer,29,4.8276,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883210692_1/w=800,h=800,fit=pad",39.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883210690/Hawaianas-Mujer-Sybilla-slide3/883210692,33.40567612687813,True,no,Descripción adecuada
Top De Bikini Mujer Sybilla,883173736,SYBILLA,Moda y accesorios,Mujer,Moda Mujer,3,3.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883173736_1/w=800,h=800,fit=pad",14.9,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883173734/Top-De-Bikini-Mujer-Sybilla/883173736,62.656641604010034,True,no,Descripción adecuada
Fuente Shell Hamptons Melamine 33cm Basement Home,883157826,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157826_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157826/Fuente-Shell-Hamptons-Melamine-33cm-Basement-Home/883157826,50.100166944908175,True,no,Descripción adecuada
Funspeakers Space Ship Baby Boat,883236076,BESTWAY,Deportes y aire libre,Náuticos,Natación,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236076_5/w=800,h=800,fit=pad",19.9,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236076/Funspeakers-Space-Ship-Baby-Boat/883236076,66.7779632721202,True,si,Flotador Inflable Bebé Funspeakers Space Ship
Sandalias Doo Australia Hombre Negras Con Diseño Tropical,883236433,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236433_1/w=800,h=800,fit=pad",24.9,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236431/Sandalias-Doo-Australia-Hombre-Negras-Con-Diseno-Tropical/883236433,64.37768240343348,True,no,Descripción adecuada
Sandalias Mujer Beslide Sybilla Negro,882873441,SYBILLA,Calzado y zapatillas,Zapatos,Zapatos Mujer,53,4.6792,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882873441_1/w=800,h=800,fit=pad",39.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882873439/Sandalias-Mujer-Beslide-Sybilla-Negro/882873441,33.40567612687813,True,no,Descripción adecuada
Hawaianas Sybilla Con Hebilla Para Mujer,883211257,SYBILLA,Calzado y zapatillas,Zapatos,Zapatos Mujer,22,4.1364,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883211257_1/w=800,h=800,fit=pad",19.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883211254/Hawaianas-Sybilla-Con-Hebilla-Para-Mujer/883211257,60.14028056112224,True,no,Descripción adecuada
Ropa De Baño 3 Piezas Niña  Carters,20138595,CARTER'S,Niños y Juguetería,Moda Infantil,Ropa de niñas,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20138595_1/w=800,h=800,fit=pad",74.95,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20138592/Ropa-De-Bano-3-Piezas-Nina-Carters/20138595,50.0,True,no,Descripción adecuada
Bikini Mujer University Club,883163298,UNIVERSITY CLUB,Moda y accesorios,Mujer,Moda Mujer,3,4.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883163298_1/w=800,h=800,fit=pad",79.9,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883163296/Bikini-Mujer-University-Club/883163298,38.49114703618168,True,no,Descripción adecuada
Lentes De Sol Sybilla,883215224,SYBILLA,Moda y accesorios,Mujer,Accesorios,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883215224_1/w=800,h=800,fit=pad",24.89,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883215223/Lentes-De-Sol-Sybilla/883215224,37.61904761904761,True,no,Descripción adecuada
Lentes De Sol Sybilla,883215200,SYBILLA,Moda y accesorios,Mujer,Accesorios,3,4.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883215200_1/w=800,h=800,fit=pad",24.89,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883215199/Lentes-De-Sol-Sybilla/883215200,37.61904761904761,True,no,Descripción adecuada
Uriage Bariésun Leche de Niños SPF50+ 50ml - Bloqueador solar para niños,19564532,URIAGE,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19564532_1/w=800,h=800,fit=pad",93.7,124.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19564532/Uriage-Bariesun-Leche-de-Ninos-SPF50+-50ml-Bloqueador-solar-para-ninos/19564532,24.97998398718975,True,no,Descripción adecuada
Fuente Tomate Basement Home,881555306,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/881555306_1/w=800,h=800,fit=pad",39.89,79.9,falabella,https://www.falabella.com.pe/falabella-pe/product/881555306/Fuente-Tomate-Basement-Home/881555306,50.075093867334175,True,si,Fuente Decorativa Tomate Basement Home
Bikini Mujer Doo Australia,883174293,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,5,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174293_1/w=800,h=800,fit=pad",59.89,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174288/Bikini-Mujer-Doo-Australia/883174293,53.89530408006159,True,no,Descripción adecuada
Copa Lisboa Verde Basement Home,882514954,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882514954_1/w=800,h=800,fit=pad",11.9,24.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882514954/Copa-Lisboa-Verde-Basement-Home/882514954,52.20883534136546,True,si,Copa de Agua Lisboa Verde Basement Home
Traje De Baño Niña Yamp,883223502,YAMP,Niños y Juguetería,Moda Infantil,Ropa de niñas,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883223502_1/w=800,h=800,fit=pad",19.89,29.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883223494/Traje-De-Bano-Nina-Yamp/883223502,33.47826086956521,True,no,Descripción adecuada
Sandalias Hombre Tides 2.0 Classic Blue,20733301,BILLABONG,Niños y Juguetería,Escolares,Mochilas Escolares,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733301_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733296/Sandalias-Hombre-Tides-2.0-Classic-Blue/20733301,20.000000000000004,False,no,Descripción adecuada
Copa Helado Lisboa Clear Basement Home,882865875,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,3,4.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882865875_1/w=800,h=800,fit=pad",6.9,14.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882865875/Copa-Helado-Lisboa-Clear-Basement-Home/882865875,53.69127516778524,True,si,Copa de Helado Lisboa Clear Basement Home
Sandalias Hombre Tides 2.0 Print Brown,20733312,BILLABONG,Niños y Juguetería,Escolares,Mochilas Escolares,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733312_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733308/Sandalias-Hombre-Tides-2.0-Print-Brown/20733312,20.000000000000004,False,no,Descripción adecuada
Sandalias Hombre Doo Australia Fliparty,883236465,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,2,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236465_1/w=800,h=800,fit=pad",19.89,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236463/Sandalias-Hombre-Doo-Australia-Fliparty/883236465,71.54506437768241,True,no,Descripción adecuada
Sandalias Doo Australia Hombre Negras Con Diseño Tropical,883236476,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,2,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236476_1/w=800,h=800,fit=pad",24.89,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236471/Sandalias-Doo-Australia-Hombre-Negras-Con-Diseno-Tropical/883236476,64.39198855507868,True,no,Descripción adecuada
Hawaianas Sybilla Mujer De Dos Tiras,883210815,SYBILLA,Calzado y zapatillas,Zapatos,Zapatos Mujer,3,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883210815_1/w=800,h=800,fit=pad",19.9,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883210809/Hawaianas-Sybilla-Mujer-De-Dos-Tiras/883210815,60.120240480961925,True,no,Descripción adecuada
Fuente Rectangular Melamine Lucia 34cm Turquesa Mica,883157688,MICA,Decohogar,Menaje,Menaje Comedor,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157688_1/w=800,h=800,fit=pad",14.9,29.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157688/Fuente-Rectangular-Melamine-Lucia-34cm-Turquesa-Mica/883157688,50.16722408026756,True,no,Descripción adecuada
Bandeja Melamina Verduras 40x14 cm,881871053,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,3,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/881871053_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/881871053/Bandeja-Melamina-Verduras-40x14-cm/881871053,50.100166944908175,True,no,Descripción adecuada
Traje De Baño Bebé Niño Yamp,883222657,YAMP,Mundo Bebé,Ropa de bebé,Ropa de bebé niño,2,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883222657_1/w=800,h=800,fit=pad",34.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883222650/Traje-De-Bano-Bebe-Nino-Yamp/883222657,41.75292153589315,True,no,Descripción adecuada
Jarra Lisboa Clear Basement Home,883157737,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157737_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157737/Jarra-Lisboa-Clear-Basement-Home/883157737,50.100166944908175,True,si,Jarra Lisboa Clear Basement Home
Sandalias Doo Australia Azul Para Hombre,883236395,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,4,4.75,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236395_1/w=800,h=800,fit=pad",19.9,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236391/Sandalias-Doo-Australia-Azul-Para-Hombre/883236395,66.7779632721202,True,no,Descripción adecuada
Jarra Lisboa Azul Basement Home,883157697,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157697_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157697/Jarra-Lisboa-Azul-Basement-Home/883157697,50.100166944908175,True,si,Jarra Lisboa Azul Basement Home
Bikini Mujer Basement,883174083,BASEMENT,Moda y accesorios,Mujer,Moda Mujer,7,4.8571,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174083_1/w=800,h=800,fit=pad",59.89,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174082/Bikini-Mujer-Basement/883174083,53.89530408006159,True,no,Descripción adecuada
Lentes De Sol Basement,883215198,BASEMENT,Moda y accesorios,Mujer,Accesorios,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883215198_1/w=800,h=800,fit=pad",49.89,79.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883215197/Lentes-De-Sol-Basement/883215198,37.559449311639554,True,no,Descripción adecuada
Ropa De Baño Mujer Doo Australia,883174338,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174338_1/w=800,h=800,fit=pad",79.9,139.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174335/Ropa-De-Bano-Mujer-Doo-Australia/883174338,42.88777698355968,True,no,Descripción adecuada
Plato Ensalada Melamine Turquesa 22.5cm Basement Home,883157812,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883157812_1/w=800,h=800,fit=pad",16.89,34.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883157812/Plato-Ensalada-Melamine-Turquesa-22.5cm-Basement-Home/883157812,51.60458452722063,True,no,Descripción adecuada
Sandalias Mujer Michael Kors Splash Slide,20462005,MICHAEL KORS,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20462005_1/w=800,h=800,fit=pad",249.5,499.0,falabella,https://www.falabella.com.pe/falabella-pe/product/20462001/Sandalias-Mujer-Michael-Kors-Splash-Slide/20462005,50.0,True,no,Descripción adecuada
Sandalias Hombre Rider Blanco,20640644,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640644_1/w=800,h=800,fit=pad",27.93,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640639/Sandalias-Hombre-Rider-Blanco/20640644,30.0,True,no,Descripción adecuada
Sandalias Hombre All Day 2.0 Lx Brown,20733269,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Hombre,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733269_1/w=800,h=800,fit=pad",87.92,109.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733266/Sandalias-Hombre-All-Day-2.0-Lx-Brown/20733269,20.000000000000004,True,no,Descripción adecuada
Sandalias Doo Australia Negro Para Hombre,883236406,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236406_1/w=800,h=800,fit=pad",19.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236399/Sandalias-Doo-Australia-Negro-Para-Hombre/883236406,66.79465776293823,True,no,Descripción adecuada
Sandalias Mujer Doo Australia Flipmu Gris,883237211,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883237211_1/w=800,h=800,fit=pad",19.89,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883237206/Sandalias-Mujer-Doo-Australia-Flipmu-Gris/883237211,71.54506437768241,True,no,Descripción adecuada
Bikini Mujer Doo Australia,883174274,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174274_1/w=800,h=800,fit=pad",59.89,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174270/Bikini-Mujer-Doo-Australia/883174274,53.89530408006159,True,no,Descripción adecuada
Sandalias Mujer Reef  Negro,20697543,REEF,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697543_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20697541/Sandalias-Mujer-Reef-Negro/20697543,20.000000000000004,True,no,Descripción adecuada
Sandalias Hombre Tides 2.0 Print Black,20733328,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733328_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733326/Sandalias-Hombre-Tides-2.0-Print-Black/20733328,20.000000000000004,True,no,Descripción adecuada
Photoderm Max Fluide Spf100 40ml. Bioderma,16462214,BIODERMA,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,13,4.8462,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/16462214_1/w=800,h=800,fit=pad",117.9,117.9,falabella,https://www.falabella.com.pe/falabella-pe/product/16462214/Photoderm-Max-Fluide-Spf100-40ml.-Bioderma/16462214,0.0,True,no,Descripción adecuada
Sandalias Mujer  Fiji Blue,20733380,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733380_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733378/Sandalias-Mujer-Fiji-Blue/20733380,20.000000000000004,True,no,Descripción adecuada
Photoderm M Spf50+ Claire,19416014,BIODERMA,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,5,4.4,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19416014_1/w=800,h=800,fit=pad",130.7,130.7,falabella,https://www.falabella.com.pe/falabella-pe/product/19416014/Photoderm-M-Spf50+-Claire/19416014,0.0,True,no,Descripción adecuada
Sandalias Hombre Rider Negro,20640634,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640634_1/w=800,h=800,fit=pad",27.93,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640633/Sandalias-Hombre-Rider-Negro/20640634,30.0,True,no,Descripción adecuada
Sandalias Mujer  Fiji Orange,20733360,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733360_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733358/Sandalias-Mujer-Fiji-Orange/20733360,20.000000000000004,True,no,Descripción adecuada
Sandalias Mujer Michael Kors Zaza Flip Flop,20462223,MICHAEL KORS,Calzado y zapatillas,Zapatos,Zapatos Mujer,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20462223_1/w=800,h=800,fit=pad",209.4,349.0,falabella,https://www.falabella.com.pe/falabella-pe/product/20462217/Sandalias-Mujer-Michael-Kors-Zaza-Flip-Flop/20462223,40.0,True,no,Descripción adecuada
Sandalias Mujer  Ailani Pink,20733346,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733346_1/w=800,h=800,fit=pad",103.92,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733343/Sandalias-Mujer-Ailani-Pink/20733346,20.0,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547100,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547100_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547097/Top-De-Bikini-Mujer-Womens-Secret/20547100,46.6977985323549,True,no,Descripción adecuada
Bikini Mujer Denimlab,883174406,DENIMLAB,Moda y accesorios,Mujer,Moda Mujer,4,4.5,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174406_1/w=800,h=800,fit=pad",59.89,119.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174405/Bikini-Mujer-Denimlab/883174406,50.05004170141785,True,no,Descripción adecuada
Bikini Mujer Doo Australia,883174229,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174229_1/w=800,h=800,fit=pad",89.9,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174228/Bikini-Mujer-Doo-Australia/883174229,30.792917628945343,True,no,Descripción adecuada
Sandalias Mujer Havaianas  Naranja,20697898,HAVAIANAS,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697898_1/w=800,h=800,fit=pad",39.92,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20697896/Sandalias-Mujer-Havaianas-Naranja/20697898,20.0,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547109,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547109_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547107/Top-De-Bikini-Mujer-Womens-Secret/20547109,46.6977985323549,True,no,Descripción adecuada
Uv Essentiel,19972672,CHANEL,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19972672_1/w=800,h=800,fit=pad",259.0,259.0,falabella,https://www.falabella.com.pe/falabella-pe/product/19972672/Uv-Essentiel/19972672,0.0,True,si,Protector Solar Facial Uv Essentiel
Sandalias Niña Havaianas  Verde,20698039,HAVAIANAS,Calzado y zapatillas,Zapatos,Calzado Infantil,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20698039_1/w=800,h=800,fit=pad",55.92,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20698038/Sandalias-Nina-Havaianas-Verde/20698039,20.000000000000004,True,no,Descripción adecuada
Sandalia Hava W4135185-9196,20708852,HAVAIANAS,Calzado y zapatillas,Zapatos,Calzado Infantil,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20708852_1/w=800,h=800,fit=pad",55.92,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20708848/Sandalia-Hava-W4135185-9196/20708852,20.000000000000004,True,si,Sandalias Havaianas W4135185-9196
Sandalias Hombre Tides 2.0 Black,20733292,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733292_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733290/Sandalias-Hombre-Tides-2.0-Black/20733292,20.000000000000004,True,no,Descripción adecuada
Sandalias Hombre Rider Negro,20640611,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640611_1/w=800,h=800,fit=pad",27.93,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640609/Sandalias-Hombre-Rider-Negro/20640611,30.0,True,no,Descripción adecuada
Sandalias Mujer Michael Kors Zaza Flip Flop,20462190,MICHAEL KORS,Calzado y zapatillas,Zapatos,Zapatos Mujer,2,3.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20462190_1/w=800,h=800,fit=pad",209.4,349.0,falabella,https://www.falabella.com.pe/falabella-pe/product/20462189/Sandalias-Mujer-Michael-Kors-Zaza-Flip-Flop/20462190,40.0,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547126,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547126_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547122/Top-De-Bikini-Mujer-Womens-Secret/20547126,46.6977985323549,True,no,Descripción adecuada
Sandalias Mujer Havaianas  Gris,20697879,HAVAIANAS,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697879_1/w=800,h=800,fit=pad",55.92,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20697876/Sandalias-Mujer-Havaianas-Gris/20697879,20.000000000000004,True,no,Descripción adecuada
Vaso alto acrílico Lisboa,882514900,BASEMENT HOME,Decohogar,Menaje,Menaje Comedor,2,4.5,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882514900_1/w=800,h=800,fit=pad",8.9,17.9,falabella,https://www.falabella.com.pe/falabella-pe/product/prod17670019/Vaso-alto-acrilico-Lisboa/882514900,50.27932960893854,True,no,Descripción adecuada
Sandalias Doo Australia Hombre Negras Con Diseño Tropical,883236434,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236434_1/w=800,h=800,fit=pad",24.9,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236431/Sandalias-Doo-Australia-Hombre-Negras-Con-Diseno-Tropical/883236434,64.37768240343348,True,no,Descripción adecuada
